Reporting Period	Peer Group Description	Peer Group	UBPSE015	UBPSE008	UBPSE029	UBPS7414	UBPSE023	UBPSD486	UBPSE012	UBPSE018	UBPSE024	UBPSE013	UBPSE019	UBPSE541	UBPSE027	UBPS7408	UBPSE010	UBPSK447	UBPSE007	UBPSE016	UBPSE021	UBPSE542	UBPSE003	UBPSE006	UBPSE022	UBPSE028	UBPSE011	UBPS7316	UBPSE002	UBPSE014	UBPSJ248	UBPSE005	UBPSE020	UBPSE017	UBPS7402	UBPSE004	UBPSE025	UBPSE009	UBPSE001	UBPSE026	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Virginia	VANDT	0.0000	0.0000	0.0000	0.0000	0.0000	94.9550	3.7649	0.8489	0.0000	3.7649	0.0000	0.0000	0.0000	-6.4592	3.7649	-21.9081	5.7098	0.8489	0.0000	0.0000	0.7347	0.0000	0.0000	-15.9326	3.7649	-1.8804	0.0000	86.4924	0.0000	44.4981	0.0000	0.0000	40.7166	49.4732	-0.6504	5.7098	0.7347	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in West Virginia	WVNDT	0.0000	0.0000	0.0000	0.0000	0.0000	126.1300	13.1064	1.8851	0.0000	19.8582	0.0000	0.0000	0.0000	4.0799	19.8582	-5.6949	19.8582	1.8851	0.0000	0.0000	1.9269	0.0000	0.0000	-39.7878	19.8582	3.8627	0.0000	102.2213	0.0000	101.9671	0.0000	0.0000	0.0000	119.8983	16.0340	19.8582	1.9269	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Wisconsin	WINDT	0.0000	0.0000	0.0000	0.0000	0.0000	110.4200	19.0702	0.8077	0.0000	19.0702	0.0000	0.0000	0.0000	15.4721	19.0702	0.0000	31.6856	0.8077	0.0000	0.0000	0.4463	0.0000	0.0000	-11.4566	19.0702	17.6073	0.0000	55.2549	0.0000	103.4546	0.0000	0.0000	0.0000	134.6939	20.2370	31.6856	0.4463	0.0000	
6/30/2016 11:59:59 PM	Bankers banks	301	36.0865	0.0016	36.1294	1.0501	2.3449	11.6673	0.4187	2.4581	45.9832	0.4187	0.1284	0.0141	12.5697	3.8884	0.4266	-20.2626	0.7070	2.7837	46.3463	1.0360	2.1613	0.0767	2.3637	7.2923	0.4572	9.5485	0.3055	89.2173	0.0078	4.4539	42.5470	0.3255	20.1964	3.0763	2.0014	0.7086	2.4669	6.1984	
6/30/2016 11:59:59 PM	Bankers banks	BKR	36.0865	0.0016	36.1294	1.0501	2.3449	11.6673	0.4187	2.4581	45.9832	0.4187	0.1284	0.0141	12.5697	3.8884	0.4266	-20.2626	0.7070	2.7837	46.3463	1.0360	2.1613	0.0767	2.3637	7.2923	0.4572	9.5485	0.3055	89.2173	0.0078	4.4539	42.5470	0.3255	20.1964	3.0763	2.0014	0.7086	2.4669	6.1984	
6/30/2016 11:59:59 PM	Credit card specialty banks having assets between $1 billion and $3 billion	202	76.2521	0.0000	19.8371	2.8487	10.9991	21.4700	4.9485	21.6982	85.9060	4.9485	8.9015	2.5564	18.5641	14.5472	4.9485	48.5913	8.1893	22.3227	1.2972	0.2923	21.8210	11.2456	11.0153	-0.2483	8.0138	16.8836	0.6280	100.5660	0.0000	7.4129	2.3758	0.6245	58.8946	5.0267	9.6048	8.1893	22.4491	8.0048	
6/30/2016 11:59:59 PM	Credit card specialty banks having assets greater than $ 3 billion	201	81.4178	0.0002	21.9028	1.2393	3.5917	12.8900	3.3347	11.0686	76.9909	3.3347	3.2537	0.9248	13.6586	16.4446	3.3347	46.2603	5.2311	12.1546	1.1280	0.3145	10.6236	3.1325	3.6241	231334.2010	3.8315	18.4787	1.0431	96.4105	0.0000	7.2074	4.1371	1.0859	46.7500	4.9474	10.6986	5.2313	11.6667	5.8223	
6/30/2016 11:59:59 PM	Credit card specialty banks having assets less than $1 billion	203	74.9835	0.0000	262.6460	1.5611	2.8101	20.4150	0.9160	13.0567	81.8702	0.9160	3.1105	1.0442	35.1570	2.4763	0.9160	49.5922	1.6161	14.5894	0.9663	0.5169	12.1098	2.0994	2.8101	4.9956	0.4589	28.8803	1.4174	93.7264	0.0000	13.5364	1.4379	1.5326	27.7778	5.1421	3.5042	1.6161	13.5272	6.1135	
6/30/2016 11:59:59 PM	Denovo banks opened in 2013 having assets less than $750 million	2013	80.2960	0.0000	-1.8398	0.0000	1.2218	10.9600	0.4123	2.5039	85.9714	0.4123	0.0000	0.0000	43.6799	0.9393	0.4123	-1.3375	0.4653	3.2439	0.0000	0.0000	2.4673	0.3701	1.2218	141.2269	0.7823	50.0369	0.7292	98.5373	0.0000	1.8692	0.0000	0.7401	0.0000	0.2374	3.6456	0.4653	3.1965	0.0000	
6/30/2016 11:59:59 PM	Denovo banks opened in 2015 having assets less than $750 million	2015	28.1498	0.0000	0.0000	0.0000	1.2858	54.1300	-5.4028	2.2283	57.4842	-5.4028	0.0000	0.0000	0.0000	0.0000	-5.4028	-46.1252	-5.4028	2.4241	0.0000	0.0000	2.1648	1.5171	1.2858	0.0000	-3.8857	0.0000	0.1902	97.1484	0.0000	6.0640	0.0000	0.1958	0.0000	0.0136	-8.6812	-5.4028	2.3550	0.0000	
6/30/2016 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	6	70.7341	0.0196	25.2835	0.7886	1.4367	11.0606	0.8296	3.6847	66.5344	0.9428	0.0559	0.0402	8.9424	6.8224	0.9436	1.4849	1.2270	4.1801	45.3017	0.6954	3.4763	0.0900	1.4439	24.6176	1.0018	6.7461	0.4475	94.6206	0.0005	2.7441	64.9088	0.4743	25.6401	0.4908	5.0191	1.2579	3.9422	9.5803	
6/30/2016 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	7	70.5240	0.0301	14.3764	0.9163	1.4868	11.4310	1.0220	3.6922	56.4727	1.2186	0.0739	0.0932	6.0368	5.0008	1.2184	1.6931	1.5104	4.1151	39.1345	0.7610	3.4721	0.0880	1.4889	29.1097	1.2676	2.4485	0.3868	94.5166	0.0000	2.3522	69.4067	0.4100	43.1955	0.4746	5.1624	1.5597	3.8710	6.8111	
6/30/2016 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and located in a metropolitan statistical area	4	70.5413	0.0224	15.3171	0.9185	1.3784	10.3690	0.7488	3.8441	66.0049	0.8683	0.0678	0.0549	7.7872	5.5271	0.8685	0.8600	1.0909	4.2527	30.7085	0.8114	3.5828	0.0766	1.3865	31.4902	0.9085	5.3880	0.3724	93.4871	0.0006	3.1266	41.7191	0.3996	32.6155	0.6499	4.2656	1.1256	3.9626	12.4256	
6/30/2016 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	5	71.0276	0.0240	13.0990	0.9727	1.3627	10.5604	0.8847	3.9206	64.4658	1.0521	0.0886	0.1022	6.0494	4.9913	1.0551	2.2182	1.3076	4.3338	29.6042	0.7528	3.6512	0.0921	1.3682	25.8151	1.0953	3.5222	0.3721	93.3785	0.0002	2.8781	46.9561	0.3995	42.5113	0.6215	4.6632	1.3427	4.0365	9.6143	
6/30/2016 11:59:59 PM	Insured commercial banks having assets between $1billion and $3 billion	2	77.4373	0.0251	15.8849	0.7871	1.2230	9.8978	0.9409	3.6003	68.8425	0.9976	0.0783	0.0414	12.4882	8.8609	0.9979	10.0553	1.4204	3.9860	25.7684	0.6995	3.3720	0.1170	1.2346	32.2461	1.0651	9.4546	0.3576	93.9394	0.0007	2.7577	45.1553	0.3805	35.4319	0.8598	5.4764	1.4561	3.7379	8.3708	
6/30/2016 11:59:59 PM	Insured commercial banks having assets between $300 million and $1 billion	3	74.8266	0.0239	16.7500	0.8416	1.3349	10.2514	0.9299	3.7509	67.7885	1.0482	0.0735	0.0492	8.8461	6.7577	1.0478	6.5822	1.3755	4.1801	30.4949	0.7015	3.5268	0.1045	1.3520	33.1317	1.1054	6.2793	0.3952	94.2114	0.0010	2.8375	50.2129	0.4197	34.5622	0.7517	5.3953	1.4124	3.9310	9.7039	
6/30/2016 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	10	69.4580	0.0216	-4.7854	0.8447	1.4576	11.4673	0.6863	3.7978	60.7407	0.8167	0.1071	0.0721	5.6184	4.6522	0.8163	-6.3199	0.9646	4.2575	29.4297	0.6858	3.5249	0.0755	1.4651	17.0948	0.8327	3.1019	0.4004	93.4037	0.0002	3.1021	35.6102	0.4310	27.8992	0.5460	3.5005	1.0022	3.9518	10.1917	
6/30/2016 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	11	69.6329	0.0218	10.3418	0.9910	1.4673	11.7334	0.8619	3.7878	56.4351	1.0383	0.0886	0.1409	4.4952	4.1821	1.0383	-4.1214	1.2655	4.1944	29.5467	0.7641	3.5281	0.0694	1.4682	34.7733	1.0707	1.8080	0.3702	93.6057	0.0000	2.6093	45.9903	0.3970	35.9418	0.4329	4.4618	1.3038	3.9071	6.1405	
6/30/2016 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and located in a metropolitan statistical area	8	68.5506	0.0152	-16.6072	1.1986	1.4077	10.2848	0.5452	3.9102	60.8685	0.6549	0.1619	0.1467	3.4410	2.6362	0.6549	-6.7917	0.8098	4.3065	9.5909	0.9467	3.5962	0.1073	1.4143	11.5723	0.6639	1.0517	0.3413	92.1871	0.0000	3.5182	10.0203	0.3709	24.3541	0.7306	3.2284	0.8204	3.9633	13.2919	
6/30/2016 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	9	70.3346	0.0247	13.5169	1.0163	1.3156	10.3647	0.7183	3.8946	61.7870	0.8755	0.0937	0.1554	3.9570	4.3047	0.8755	-5.0557	1.0447	4.2914	29.9443	0.7745	3.5929	0.0873	1.3163	24.7025	0.9241	1.6811	0.3536	92.5946	0.0000	2.9632	35.3890	0.3830	39.7809	0.5352	3.6501	1.0745	3.9604	9.4743	
6/30/2016 11:59:59 PM	Insured commercial banks having assets greater than $3 billion	1	77.8325	0.0160	18.0369	0.8368	1.0745	9.7452	0.9832	3.3918	67.6406	1.0054	0.1556	0.1206	13.6466	9.9192	1.0087	13.9780	1.5008	3.7425	12.0043	0.6822	3.1481	0.1569	1.0922	23.1705	1.0634	11.0769	0.3111	93.0319	0.0001	2.4964	29.6153	0.3346	37.9517	1.0059	5.1311	1.5235	3.4735	7.2418	
6/30/2016 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and located in a metropolitan statistical area	14	64.7024	0.0128	-13.0552	1.1060	1.6365	15.7086	0.7240	3.5216	47.9689	0.7931	0.0663	0.1668	2.6213	2.0062	0.7888	-19.7398	1.0076	3.8826	20.8252	0.8276	3.1508	0.0594	1.6595	9.7630	0.7801	0.5173	0.3086	92.5239	0.0000	3.8181	25.4133	0.3368	19.9767	1.5455	2.8046	1.0308	3.4812	8.6365	
6/30/2016 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and not located in a metropolitan statistical area	15	67.4136	0.0125	-15.7748	0.9922	1.5119	11.9685	0.7275	3.6659	54.4375	0.8692	0.0655	0.2709	4.6054	3.2243	0.8646	-17.7377	1.0262	4.0300	20.8697	0.5939	3.3924	0.0611	1.5122	11.1978	0.9015	0.3391	0.3186	92.8205	0.0000	2.7146	30.1638	0.3446	31.0671	0.4054	3.5643	1.0529	3.7299	4.4799	
6/30/2016 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and located in a metropolitan statistical area	12	70.4044	0.0220	-7.9465	1.0042	1.3563	10.8272	0.1664	4.0366	58.5560	0.2235	0.0195	0.1316	3.4601	2.9229	0.2235	-58.3414	0.3251	4.3779	20.4945	0.7705	3.6974	0.0630	1.3573	76.7325	0.2575	1.9236	0.3042	92.2823	0.0000	3.8490	22.0473	0.3323	33.9797	0.5150	-0.5413	0.3555	4.0100	9.8141	
6/30/2016 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	13	70.0473	0.0121	-4.0108	0.9636	1.3391	10.6349	0.5680	3.8629	57.5414	0.7001	0.0996	0.2258	2.6931	2.9438	0.7001	-14.9573	0.8231	4.2033	27.8983	0.6354	3.5711	0.0673	1.3402	14.8817	0.6902	1.0687	0.3114	92.5980	0.0000	3.2110	28.2245	0.3374	24.3681	0.4985	3.5459	0.8470	3.8858	8.2691	
6/30/2016 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	77.8832	0.0149	30.5154	1.2417	1.0599	12.6517	0.4700	3.3269	67.4212	0.4981	0.0852	0.0604	4.6867	4.4108	0.4972	-0.3005	0.6662	3.9186	24.6607	1.0784	3.1196	0.0453	1.0747	25.3016	0.4782	3.7995	0.5413	94.0166	0.0003	3.1373	30.4914	0.5762	5.6414	0.6094	3.1143	0.6909	3.6766	11.0184	
6/30/2016 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	78.2319	0.0419	21.3474	0.8815	0.9937	12.0378	0.6257	3.2923	70.7412	0.6395	0.0447	0.0200	8.3153	5.4484	0.6340	7.9904	0.8663	3.8578	38.3817	0.8279	3.0996	0.0619	1.0084	37.4363	0.6659	6.0606	0.5313	94.2778	0.0001	2.7981	47.8269	0.5634	5.9316	0.5951	4.5317	0.9283	3.6320	9.2802	
6/30/2016 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	81.1326	0.0268	27.6365	0.9153	0.9151	10.7688	0.7192	3.0504	71.7546	0.7484	0.0800	0.0349	12.0888	6.2560	0.7491	15.5737	1.0468	3.6085	42.0963	0.7588	2.8788	0.0745	0.9315	30.0652	0.7628	9.7793	0.5162	94.9050	0.0005	2.5989	70.1597	0.5447	16.9834	0.8007	4.8459	1.0892	3.4053	8.0809	
6/30/2016 11:59:59 PM	Insured savings banks having assets less than $100 million	104	76.8415	0.0134	12.0417	1.3207	1.0491	16.6642	0.3297	3.2432	58.4521	0.3503	0.0611	0.1383	2.1621	2.0487	0.3554	-7.1439	0.4563	3.8392	19.4252	1.0584	3.0125	0.0459	1.0594	7.8524	0.3510	1.0988	0.5286	93.2875	0.0048	3.9438	12.3326	0.5692	1.9192	1.3190	1.3556	0.4943	3.5670	9.2764	
6/30/2016 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	78.5860	0.0145	15.8329	1.3194	1.0051	13.6070	0.4021	3.1688	65.5806	0.4021	0.0843	0.0637	3.8548	3.7384	0.3997	-2.4780	0.5634	3.7543	23.8145	1.1445	2.9783	0.0490	1.0096	27.0288	0.3697	3.3334	0.5372	94.4311	0.0000	2.8593	28.2090	0.5694	0.7613	0.4095	3.0339	0.5865	3.5298	11.3476	
6/30/2016 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	78.7640	0.0443	8.2275	0.8848	0.9105	12.8584	0.5694	3.1787	68.8842	0.5694	0.0410	0.0227	6.2493	4.6153	0.5639	4.6975	0.7902	3.7219	49.7951	0.8270	2.9957	0.0454	0.9142	36.0480	0.5805	4.5310	0.5010	94.2024	0.0002	2.6557	60.3871	0.5316	0.0399	0.4737	4.3589	0.8483	3.5020	8.4095	
6/30/2016 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	79.8275	0.0685	14.1709	0.8149	0.8073	11.6900	0.6220	3.0061	70.7657	0.6220	0.0579	0.0203	8.2274	5.1554	0.6222	11.3912	0.8519	3.5219	45.9899	0.7965	2.8591	0.0697	0.8111	44.6694	0.6562	6.0922	0.4886	95.3089	0.0000	2.5003	102.8950	0.5119	0.2545	0.5672	5.3125	0.9354	3.3498	7.3341	
6/30/2016 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	79.2471	0.0140	8.0712	1.4083	1.0412	15.1834	0.2331	3.2579	64.3277	0.2331	0.0642	0.1856	1.4070	1.6046	0.2404	-9.7099	0.3338	3.8729	17.2651	1.0878	3.0436	0.0496	1.0456	8.9792	0.2443	0.2120	0.5699	94.0696	0.0068	2.9336	11.1104	0.6111	0.0000	0.2355	1.5801	0.3710	3.6221	9.4239	
6/30/2016 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	81.4880	0.0193	37.2859	1.0595	0.9926	10.6313	0.8116	3.1309	71.7012	0.8628	0.1142	0.0745	14.3143	7.4560	0.8636	17.6569	1.1922	3.6999	39.2804	0.7642	2.9388	0.0860	1.0221	30.1123	0.8683	12.1534	0.5374	94.7751	0.0007	2.7566	55.1811	0.5674	28.1991	1.0228	4.7879	1.2200	3.4760	8.3967	
6/30/2016 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	77.0421	0.0153	54.0238	1.1124	1.1162	11.8402	0.5456	3.4918	69.1458	0.6130	0.0816	0.0616	5.5584	5.0566	0.6136	1.6373	0.7968	4.0869	34.1668	1.0207	3.2626	0.0440	1.1391	23.1984	0.6072	4.1214	0.5439	93.5962	0.0005	3.6006	39.3577	0.5845	14.4071	0.9805	3.1653	0.8218	3.8190	11.2003	
6/30/2016 11:59:59 PM	Stock-owned insured savings banks having assets between $300 million and $1 billion	102S	77.5946	0.0411	38.5950	0.8881	1.0959	11.4062	0.6937	3.4272	72.5653	0.7277	0.0484	0.0199	11.0875	6.7439	0.7277	11.5654	0.9609	4.0217	39.2907	0.8399	3.2298	0.0841	1.1220	41.4383	0.7762	8.1544	0.5651	94.3451	0.0000	2.9924	46.0141	0.5986	17.2865	0.7559	4.6297	1.0220	3.7879	10.3114	
6/30/2016 11:59:59 PM	Stock-owned insured savings banks having assets less than $100 million	104S	63.8956	0.0116	29.1227	1.2429	1.0897	25.4974	0.9679	3.1602	49.1351	1.0358	0.0497	0.0533	5.4427	3.6629	1.0358	-1.4184	1.5428	3.6386	25.9054	1.1041	2.8719	0.0152	1.1336	3.9131	1.0157	3.2285	0.3977	90.3600	0.0000	12.5319	16.3405	0.4346	19.4670	12.6466	-0.3825	1.5808	3.3115	9.2263	
6/30/2016 11:59:59 PM	Trust Assets between $1 billion and $10 billion 	TRST303	61.3495	0.0162	17.9403	0.6551	1.1651	22.4592	1.7368	3.0007	52.8411	1.8099	0.0949	0.0556	10.7728	7.8402	1.8105	6.4870	2.6943	3.2604	19.8689	0.5644	2.7116	0.0872	1.1755	30.4223	1.8550	8.3195	0.2146	90.9555	0.0000	10.3750	36.7990	0.2345	38.6780	10.8604	5.0071	2.7196	2.9670	4.6486	
6/30/2016 11:59:59 PM	Trust Assets between $10 billion and $100 billion 	TRST302	45.2392	0.0118	12.1139	1.2264	1.1444	35.6636	5.7097	2.1442	32.6343	5.8557	0.2515	0.1355	8.3533	5.9340	5.8553	-28.3088	9.1762	2.4078	26.8475	0.9809	1.7834	0.1224	1.1549	118.2730	5.8967	7.1926	0.1388	79.8182	0.0000	31.7551	14.5898	0.1535	49.7627	40.9236	3.8951	9.2152	1.9366	4.2634	
6/30/2016 11:59:59 PM	Trust Assets between $250 million and $1 billion	TRST304	69.0786	0.0248	16.1598	0.8134	1.3192	13.4980	0.9854	3.4417	57.2430	1.0951	0.0765	0.0394	8.8090	5.3089	1.0953	6.3987	1.4523	3.7512	32.3659	0.7381	3.1684	0.0785	1.3296	26.2024	1.1268	6.0167	0.2574	93.5061	0.0001	3.8665	53.9062	0.2746	40.1966	2.2585	4.5366	1.4886	3.4526	7.4483	
6/30/2016 11:59:59 PM	Trust Assets in excess of $100 billion	TRST301	55.0801	0.0109	37.6364	1.2950	0.9282	22.4458	1.6614	1.8285	31.2384	1.6614	0.2598	0.5002	7.6402	6.3558	1.6655	-104.4541	2.5464	2.0387	6.0230	0.7948	1.5879	0.1052	0.9370	1.2244	1.6685	3.3289	0.1705	79.3800	0.0038	9.3556	66.1379	0.2102	34.4233	10.4194	5.3388	2.5573	1.7584	4.9517	
6/30/2016 11:59:59 PM	Trust Assets less than $250 million 	TRST305	62.3878	0.0154	8.6470	0.7780	1.2939	16.9275	0.8289	3.1338	50.8847	0.9441	0.0828	0.0610	10.1920	5.3084	0.9418	-7.7593	1.1796	3.4288	20.1623	0.6937	2.9029	0.0698	1.3313	17.2959	0.8845	5.0080	0.2586	93.1082	0.0001	4.6100	24.8022	0.2785	24.4392	2.5734	4.2478	1.2409	3.1750	7.2368	
